Domain,Accessible,url,Status Code,Redirect to another domain,HTML Size,GDPR blocking
www.dlatinos.com/univision,Yes,http://www.dlatinos.com/univision/,404,No,48,No
www.dlatinos.com/univision/kansas,Yes,http://www.dlatinos.com/univision/kansas/,404,No,48,No
www.dlatinos.com/univision/minnesota,Yes,http://www.dlatinos.com/univision/minnesota/,404,No,48,No
www.dln.com,No,http://www.dln.com/,,,,
www.dlnnews.com,Yes,http://www.dlnnews.com/,200,No,13057,No
www.dmagazine.com,Yes,https://www.dmagazine.com/,200,No,101595,No
www.dmcityview.com,Yes,http://www.dmcityview.com/,200,No,93254,No
www.dmdiocese.org/the-catholic-mirror.cfm,Yes,https://www.dmdiocese.org/the-catholic-mirror.cfm/,404,No,148371,No
www.dnj.com,Yes,https://eu.dnj.com/,200,Yes,181190,No
www.dodgecountynews.com,Yes,http://www.dodgecountynews.com/,200,No,939,No
www.dodgecountypionier.com,Yes,http://www.dodgecountypionier.com/,200,No,124222,No
www.dolphin-news.com,Yes,http://www.dolphin-news.com/,451,No,4517,Yes
www.dominionpost.com,Yes,https://www.dominionpost.com/,200,No,128825,No
www.doniphanherald.com,Yes,http://www.doniphanherald.com/,451,No,4522,Yes
www.doorcountydailynews.com,Yes,https://doorcountydailynews.com/,200,Yes,71837,No
www.dothaneagle.com/army_flier,Yes,https://dothaneagle.com/army_flier/,451,Yes,5347,Yes
www.dothaneagle.com/enterprise_ledger,Yes,https://dothaneagle.com/enterprise_ledger/,451,Yes,5219,Yes
www.dothaneagle.com/news/dothan_progress,Yes,https://dothaneagle.com/news/dothan_progress/,451,Yes,5009,Yes
www.dotnews.com,Yes,https://www.dotnews.com/,200,No,44715,No
www.douglascountynews.info,Yes,http://www.douglascountynews.info/,200,No,11585,No
www.douglasdispatch.com,Yes,https://www.myheraldreview.com/news/douglas/,451,Yes,6962,Yes
www.dovecreekpress.com,Yes,https://www.dovecreekpress.com/,200,No,153352,No
www.doverpost.com,Yes,https://eu.doverpost.com/,200,Yes,176146,No
www.downtowndenvernews.com,Yes,http://www.denver-news.online/,200,Yes,26419,No
www.downtownexpress.com,Yes,https://www.amny.com/manhattan/,200,Yes,146836,No
www.dow.org/offices/courier/index.html,Yes,https://www.dowr.org/offices/courier/index.html/,200,Yes,9162,No
www.dptribune.com,Yes,http://www.dptribune.com/,200,No,58663,No
www.draperjournal.com,Yes,https://www.draperjournal.com/,200,No,14613,No
www.dresdenenterprise.com,Yes,https://www.dresdenenterprise.com/,200,No,86814,No
www.drexelstar.com,Yes,http://www.drexelstar.com/,200,No,37897,No
www.drippingspringsnews.com,No,http://www.drippingspringsnews.com/,,,,
www.drum.army.mil/mountaineer/Home.aspx,No,http://www.drum.army.mil/mountaineer/Home.aspx/,,,,
www.dtmmag.com,No,http://www.dtmmag.com/,,,,
www.duartedispatch.com,Yes,https://heysocal.com/category/neighborhood/san-gabriel-valley/,200,Yes,552785,No
www.dublincitizen.com,Yes,https://www.dublincitizen.com/,200,No,76005,No
www.duboisfrontier.com,No,http://www.duboisfrontier.com/,,,,
www.dukechronicle.com,Yes,https://www.dukechronicle.com/,200,No,110386,No
www.duluthnewstribune.com,Yes,https://www.duluthnewstribune.com/,200,No,204071,No
www.dunncountyextra.com,Yes,http://www.dunncountyextra.com/,200,No,2548,No
www.duqsm.com,Yes,http://www.duqsm.com/,200,No,80418,No
www.durangomagazine.com,Yes,https://www.durangomagazine.com/,200,No,232672,No
www.durangotelegraph.com,Yes,https://www.durangotelegraph.com/,200,No,66319,No
www.durangotv.com,Yes,https://www.durangolocal.news/,200,Yes,49507,No
www.duxburyclipper.com,Yes,https://www.duxburyclipper.com/,200,No,107398,No
www.dvalnews.com,Yes,https://www.dvalnews.com/,200,No,255015,No
www.dvidshub.net/publication/425/the-prospector,Yes,https://www.dvidshub.net/publication/425/the-prospector/,200,No,55139,No
www.dvidshub.net/publication/561/alaska-post,Yes,https://www.dvidshub.net/publication/561/alaska-post/,200,No,61797,No
www.dwnews.com,Yes,https://www.dwnews.com/,200,No,575854,No
www.dyersvillecommercial.com,Yes,https://www.dyersvillecommercial.com/,451,No,4528,Yes
www.dysartreporter.com,Yes,https://www.northtamatelegraph.com/,200,Yes,49200,No
www.eacourier.com/copper_era,Yes,https://www.eacourier.com/copper_era/,451,No,7165,Yes
www.eaglebulletin.com,Yes,https://eaglenewsonline.com/pubs/eagle-bulletin/,200,Yes,247192,No
www.eagle-observer.com,Yes,https://eaglenewsonline.com/pubs/eagle-observer/,200,Yes,144513,No
www.eagleobserver.com,Yes,https://www.eagleobserver.com/,200,No,46686,No
www.eaglepublications.com/current.php?paper=Abingdon&type=News,Yes,https://www.eaglepublications.com/current.php?paper=Abingdon&type=News/,404,No,63290,No
www.eaglepublications.com/current.php?paper=Augusta&type=News,Yes,https://www.eaglepublications.com/current.php?paper=Augusta&type=News/,404,No,63290,No
www.eaglepublications.com/current.php?paper=Macomb&type=News,Yes,https://www.eaglepublications.com/current.php?paper=Macomb&type=News/,404,No,63290,No
www.eaglepublications.com/current.php?paper=Roseville&type=News,Yes,https://www.eaglepublications.com/current.php?paper=Roseville&type=News/,404,No,63290,No
www.eaglepublications.com/thisweek.php?paper=Thisweek,Yes,https://www.eaglepublications.com/thisweek.php?paper=Thisweek/,404,No,63290,No
www.eagletribune.com,Yes,https://www.eagletribune.com/,451,No,4462,Yes
www.earlvillepost.com/post/default.aspx,Yes,https://earlvillepost.com/post/default.aspx/,404,Yes,160121,No
www.eastaurorabee.com,Yes,https://www.eastaurorabee.com/,200,No,113279,No
www.eastbayexpress.com,Yes,https://eastbayexpress.com/,200,Yes,571024,No
www.eastbaytimes.com/el-cerrito,Yes,https://www.eastbaytimes.com/2008/01/26/el-cerrito/,200,Yes,192079,No
www.eastcountygazette.com,Yes,http://www.eastcountygazette.com/index.html,200,No,1952,No
www.eastcountyherald.com,Yes,http://www.eastcountyherald.com/,400,No,13,No
www.easterncoloradoplainsman.com,Yes,https://www.thelimonleader.com/,200,Yes,480587,No
www.easterngazette.com,Yes,http://www.easterngazette.com/,200,No,5995,No
www.easternshorepost.com,Yes,https://www.easternshorepost.com/,200,No,125980,No
www.easternwakenews.com,No,http://www.easternwakenews.com/,,,,
www.easthamptonstar.com,Yes,https://www.easthamptonstar.com/,200,No,66277,No
www.eastietimes.com,Yes,http://eastietimes.com/,200,Yes,43691,No
www.eastlaketimes.com,Yes,http://www.eastlaketimes.com/,200,No,28615,No
www.eastlandcountytoday.com,Yes,https://www.eastlandcountytoday.com/,200,No,76085,No
www.eastoahusun.com,No,http://www.eastoahusun.com/,,,,
www.eastoncourier.com,Yes,http://www.eastoncourier.com/,200,No,40242,No
www.eastsidemonthly.com,Yes,http://www.eastsidemonthly.com/,503,No,5252,No
www.easttexasnews.com,Yes,https://www.easttexasnews.com/,200,No,65676,No
www.easttexaspress.com,Yes,https://www.easttexaspress.com/,200,No,110668,No
www.easttexasreview.com,Yes,https://www.easttexasreview.com/,503,No,18985,No
www.eastvalleytribune.com,Yes,https://www.eastvalleytribune.com/,451,No,5010,Yes
www.eastwichitanews.com,Yes,http://www.eastwichitanews.com/,200,No,411298,No
www.easyreadernews.com,Yes,https://easyreadernews.com/,200,Yes,118658,No
www.ebar.com,Yes,https://www.ebar.com/,200,No,46593,No
www.ebroadsheet.com,Yes,https://www.ebroadsheet.com/,200,No,60706,No
www.ebw.tv,No,http://www.ebw.tv/,,,,
www.eccalifornian.com,Yes,https://eccalifornian.com/,200,Yes,293042,No
www.eccunion.com,Yes,https://eccunion.com/,200,Yes,261645,No
www.ecdailynews.com,Yes,https://www.elkcityoknews.com/,200,Yes,17014,No
www.echoads.com,Yes,http://www.echoads.com/,200,No,7190,No
www.echo-pilot.com,Yes,https://eu.echo-pilot.com/,200,Yes,175081,No
www.e-cinc.com/baird.html,Yes,http://www6.e-cinc.com/?template=simple2c&tdfs=1&s_token=1637473186.0145840000&uuid=1637473186.0145840000&term=News%20Media%20Monitoring%20Tools&term=Latest%20News%20and%20Press%20Release%20Submissions&term=Subscription%20Management%20Software&term=Search%20Obituary%20Records&term=Employer%20Job%20Posting%20Board&term=Free%20Classified%20Ad%20Posting&searchbox=0&showDomain=0&backfill=0,200,Yes,2548,No
www.eclinknews.com,Yes,https://eclinknews.com/,200,Yes,112826,No
www.ecolatino.com,No,http://www.ecolatino.com/,,,,
www.ecollegetimes.com,Yes,http://www.ecollegetimes.com/,200,No,60969,No
www.ecprogress.com,Yes,http://www.ecprogress.com/,200,No,56026,No
www.edenprairienews.com,Yes,https://www.swnewsmedia.com/eden_prairie_news/?utm_source=paper&utm_medium=edenprairienews.com&utm_campaign=edenprairienews.com,451,Yes,4494,Yes
www.edensown.com,Yes,https://www.edensown.com/,200,No,45946,No
www.edgefielddaily.com,No,http://www.edgefielddaily.com/,,,,
www.edgemonttribune.com,Yes,https://frcheraldstar.com/,200,Yes,28023,No
www.edgertonenterprise.com,Yes,http://edgertonenterprise.com/,200,Yes,97516,No
www.edgertonreporter.com,Yes,http://www.edgertonreporter.com/,200,No,184,No
www.edgewaterresidential.com,Yes,https://www.edgewaterresidential.com/,200,No,33269,No
www.edhtelegraph.com,Yes,https://goldcountrymedia.com/live-content/the-folsom-telegraph/,200,Yes,80272,No
www.edisonnorwood-timesreview.com,Yes,https://www.chicagotribune.com/suburbs/,200,Yes,362968,No
www.efortsmith.com,Yes,https://www.efortsmith.com/,200,No,87887,No
www.egcitizen.com,Yes,http://www.egcitizen.com/,451,No,4286,Yes
www.eglindispatch.com,Yes,http://www.eglindispatch.com/,200,No,612,No
www.ekirikas.com,Yes,https://www.ekirikas.com:443/,200,No,263228,No
www.elavenews.com,No,http://www.elavenews.com/,,,,
www.elaviso.com,Yes,https://www.elaviso.com/,200,No,594127,No
www.elba-clipper.com,Yes,https://www.elba-clipper.com/,451,No,4282,Yes
www.elberton.com,Yes,https://www.elberton.com/,200,No,66629,No
www.elcentinelacatolico.org,No,http://www.elcentinelacatolico.org/,,,,
www.elclarin.com,Yes,http://www.elclarin.com/,200,No,1266,No
www.elcolombiano.net,Yes,http://elcolombiano.net/,200,Yes,106005,No
www.elcolusa.com,Yes,https://en.elcolusa.com/,200,Yes,531741,No
www.elconquistadornews.com,No,http://www.elconquistadornews.com/,,,,
www.eldersburg.net,Yes,http://www.eldersburg.net/,200,No,4725,No
www.eldiariony.com,Yes,https://eldiariony.com/,200,Yes,380126,No
www.eldoark.com/sitepages/pid339.php,Yes,https://www.accessarkla.com/sitepages/pid339.php/,404,Yes,19044,No
www.eldonnews.org,Yes,https://eldonnews.org/,200,Yes,195014,No
www.eldoradotimes.com,Yes,https://eu.butlercountytimesgazette.com/,200,Yes,176772,No
www.elginreview.com,No,http://www.elginreview.com/,,,,
www.elheraldo.com,Yes,http://ww38.elheraldo.com/,200,Yes,9913,No
www.elhispanicnews.com,Yes,http://www.elhispanicnews.com/,200,No,5320,No
www.el-hispano.com,Yes,https://el-hispano.com/,200,Yes,268046,No
www.elhispanostl.com,Yes,http://www.elhispanostl.com/,200,No,6767,No
www.elkgrove-times.com,Yes,https://www.chicagotribune.com/suburbs/,200,Yes,362968,No
www.elkintribune.com,Yes,https://www.elkintribune.com/,200,No,169820,No
www.elkvalleytimes.com,Yes,https://www.elkvalleytimes.com/,451,No,4533,Yes
www.ellatinoamerican.com,Yes,http://www.ellatinoamerican.com/,200,No,87024,No
www.ellatinoarkansas.com,Yes,http://www.ellatinoarkansas.com/,200,No,27336,No
www.elliscountypress.com,Yes,https://www.elliscountypress.com/,200,No,66946,No
www.elmonteexaminer.com,Yes,https://heysocal.com/category/neighborhood/san-gabriel-valley/,200,Yes,552785,No
www.elmundonewspaper.com,Yes,http://elmundonewspaper.com/,200,Yes,102264,No
www.elnuevoheraldo.com,Yes,https://elnuevoheraldo.com/,200,Yes,347452,No
www.el-observador.com,Yes,https://el-observador.com/,200,Yes,121603,No
www.elpaisanonewspaper.com,Yes,https://163.47.8.157/,200,Yes,177071,No
www.elpasoinc.com,Yes,http://www.elpasoinc.com/,451,No,4559,Yes
www.elpasotimes.com,Yes,https://eu.elpasotimes.com/,200,Yes,182454,No
www.elrenotribune.com,Yes,https://www.elrenotribune.com/,200,No,59850,No
www.elsberrydemocrat.com,No,http://www.elsberrydemocrat.com/,,,,
www.elsietedias.com,Yes,http://elsietedias.com/,200,Yes,250334,No
www.elsoldeyakima.com,Yes,https://www.elsoldeyakima.com/,451,No,4531,Yes
www.elsolnews.com,Yes,https://www.elsolnews.com/,200,No,783876,No
www.eltiempohispano.com,Yes,http://www.eltiempohispano.com/,200,No,50640,No
www.eltiempolatino.com,Yes,https://eltiempolatino.com/,200,Yes,384032,No
www.elvaq.com,Yes,https://elvaq.com/,200,Yes,143497,No
www.elvenezolanonews.com/index.php?option=com_k2&view=item&id=9201,Yes,https://elvenezolanonews.com/?option=com_k2&view=item&id=9201%2F,200,Yes,305913,No
www.elvocerohispano.com,Yes,http://www.elvocerohispano.com/,500,No,7309,No
www.elwoodpublishing.com/67095/2328/1/home,Yes,https://www.elwoodpublishing.com/,200,Yes,47694,No
www.elyecho.com,Yes,https://www.elyecho.com/,200,No,73357,No
www.elynews.com,Yes,https://elynews.com/,200,Yes,204640,No
www.emmitsburg.com,Yes,http://www.emmitsburg.com/,200,No,151578,No
www.emorywheel.com,Yes,https://emorywheel.com/,200,Yes,184960,No
www.emountainwave.com,Yes,https://www.emountainwave.com/,200,No,136025,No
www.empirepage.com,Yes,http://www.empirepage.com/,200,No,21622,No
www.empirestatenews.net,Yes,http://www.empirestatenews.net/home/,200,No,73864,No
www.emporiaindependentmessenger.com,Yes,https://www.emporiaindependentmessenger.com/,451,No,4170,Yes
www.encinitasadvocate.com,Yes,https://www.encinitasadvocate.com/,200,No,400087,No
www.encorepub.com/welcome,Yes,http://www.encorepub.com/welcome-home-annie-tracy-celebrates-her-latest-ep-back-in-ilm/,200,No,83632,No
www.enctoday.com,Yes,http://enctoday.com/,200,Yes,28154,No
www.endeavornews.com,Yes,https://www.endeavornews.com/,200,No,92904,No
www.enderlinindependent.com,Yes,https://enderlinindependent.com/,200,Yes,35851,No
www.enewspf.com,Yes,https://www.enewspf.com/,403,No,13208,No
www.enfoquedeportivo.com,Yes,https://enfoquedeportivo.com/,200,Yes,92315,No
www.englewoodreview.com,No,http://www.englewoodreview.com/,,,,
www.enquirer.com,Yes,https://eu.cincinnati.com/,200,Yes,184922,No
www.enquirerherald.com,No,http://www.enquirerherald.com/,,,,
www.enquirerjournal.com,Yes,https://enquirerjournal.com/,451,Yes,4536,Yes
www.enterprisecourier.com/5894/1596/1/the-enterprise-courierpdf,Yes,https://www.enterprisecourier.com,200,Yes,26939,No
www.enterprisecourier.com/v2/content.aspx?IsHome=1&MemberID=1596&ID=5894,Yes,https://www.enterprisecourier.com,200,Yes,26939,No
www.enterprisenews.com,Yes,https://eu.enterprisenews.com/,200,Yes,177687,No
www.enterprisepub.com/arlingtoncitizen,Yes,https://www.enterprisepub.com/arlingtoncitizen/,404,No,50079,No
www.enterprise-record.com,Yes,https://www.afternic.com:443/forsale/enterprise-record.com?utm_source=TDFS_DASLNC&utm_medium=DASLNC&utm_campaign=TDFS_DASLNC&traffic_type=TDFS_DASLNC&traffic_id=daslnc&,200,Yes,121632,No
www.epcan.com,Yes,https://www.epcan.com/,200,No,69526,No
www.eplustv6.com,Yes,https://www.eplustv6.com/,200,No,11245,No
www.epostpaper.com,Yes,https://www.epostpaper.com/,403,No,13242,No
www.eptrail.com,Yes,https://www.eptrail.com/,200,No,226422,No
www.eriepa.com,Yes,https://www.eriepa.com/,200,No,57302,No
www.eriercd.org/faithlife.asp,Yes,https://www.eriercd.org/faithlife.asp/,404,No,315,No
www.escalontimes.com,Yes,https://www.escalontimes.com/,200,No,121887,No
www.escondidotimesadvocate.com,Yes,https://www.times-advocate.com/,200,Yes,105621,No
www.essexreporter.com,Yes,https://www.essexreporter.com/,200,No,302651,No
www.esterrepublic.com,Yes,https://www.esterrepublic.com/,200,No,39482,No
www.estesparknews.com,Yes,https://www.estesparknews.com/,451,No,4771,Yes
www.esthervilledailynews.com,Yes,https://www.esthervillenews.net/,200,Yes,57174,No
www.estilltribune.com,Yes,http://www.estilltribune.com/,200,No,270,No
www.estrelladenicaragua.com,Yes,http://www.estrelladenicaragua.com/,200,No,1985,No
www.etownian.com,Yes,https://www.etownian.com/,200,No,71533,No
www.etypeservices.com/Lennox%20IndependentID429,Yes,https://publisher.etype.services/Lennox-Independent,200,Yes,78722,No
www.etypeservices.com/Nowata%20StarID216,Yes,https://publisher.etype.services/The-Nowata-Star,200,Yes,78676,No
www.etypeservices.com/Pioneer%20AdvertiserID431,Yes,https://publisher.etype.services/Pioneer-Advertiser,200,Yes,77721,No
www.eudoranews.com,Yes,http://www.eudoranews.com/,200,No,45275,No
www.eufaulaindianjournal.com,Yes,https://www.eufaulaindianjournal.com/,200,No,66804,No
www.eufaulatribune.com,Yes,https://dothaneagle.com/eufaula_tribune/,451,Yes,4857,Yes
www.eugeneweekly.com,Yes,http://www.eugeneweekly.com/,200,No,101646,No
www.eunicetoday.com,Yes,https://www.eunicetoday.com/,200,No,69409,No
www.eupspectator.com,Yes,http://www.eupspectator.com/,200,No,13079,No
www.eurekaherald.com,Yes,https://www.eurekaherald.com/,200,No,60604,No
www.eurekaspringsindependent.com,Yes,http://www.eurekaspringsindependent.com/,200,No,5687,No
www.evalleyvoice.com,Yes,http://www.evalleyvoice.com/,200,No,19497,No
www.evangelinetoday.com,Yes,https://www.evangelinetoday.com/,200,No,78236,No
www.eveningsun.com,Yes,https://eu.eveningsun.com/,200,Yes,181662,No
www.eveningtribune.com,Yes,https://eu.eveningtribune.com/,200,Yes,176923,No
www.everettindependent.com,Yes,http://everettindependent.com/,200,Yes,50893,No
www.evergreentimes.com,Yes,http://www.evergreentimes.com/,200,No,461,No
www.excelsiorspringsstandard.com,Yes,https://www.excelsiorspringsstandard.com/,200,No,66100,No
www.eyeonannapolis.net,Yes,http://www.eyeonannapolis.net/,403,No,11899,No
www.fairfaxconnection.com,Yes,http://www.fairfaxconnection.com/,200,No,44682,No
www.fairfaxstationconnection.com,Yes,http://www.fairfaxstationconnection.com/,200,No,46140,No
www.fairfieldcitizenonline.com,Yes,https://www.fairfieldcitizenonline.com/,200,No,252108,No
www.fairviewrepublican.com,Yes,https://www.fairviewrepublican.com/,200,No,49242,No
www.falloncountyextra.com,Yes,https://www.falloncountytimes.com/,200,Yes,176286,No
www.fallsradio.com,Yes,https://fallsradio.com/,200,Yes,41955,No
www.falmouthoutlook.com,Yes,https://www.falmouthoutlook.com/,200,No,74022,No
www.familytimes.biz,Yes,http://www.familytimes.biz/,200,No,16086,No
www.fargodiocese.org/new-earth,Yes,https://www.fargodiocese.org/new-earth/,200,No,153442,No
www.farmanddairy.com,Yes,https://www.farmanddairy.com/,200,No,152064,No
www.farmersadvance.com,Yes,https://eu.farmersadvance.com/,200,Yes,183617,No
www.farmersvilletimes.com,Yes,https://farmersvilletimes.com/,200,Yes,342813,No
www.farmers-weekly-review.com,Yes,http://www.farmers-weekly-review.com/,200,No,7168,No
www.farmlandnews.com,Yes,http://www.farmlandnews.com/,200,No,23114,No
www.farmworldonline.com,Yes,http://www.farmworldonline.com/,200,No,31963,No
www.farragutpress.com,Yes,https://www.farragutpress.com/,200,No,20339,No
www.faulkcountyrecord.com,Yes,http://www.faulkcountyrecord.com/,200,No,212,No
www.fauquier.com/prince_william_times,Yes,https://www.princewilliamtimes.com/,200,Yes,356965,No
www.fayettedailynews.com,Yes,https://fayettedailynews.com/,200,Yes,31009,No
www.fayettenewspapers.com/v2/content.aspx?IsHome=1&MemberID=1664&ID=10460,Yes,https://fayettenewspapers.com/v2/content.aspx?IsHome=1&MemberID=1664&ID=10460/,404,Yes,28088,No
www.fayettepublishing.com,Yes,http://www.fayettepublishing.com/,200,No,77981,No
www.fayettevillepress.com,Yes,http://www.fayettevillepress.com/,200,No,11013,No
www.fbnewsleader.com,Yes,https://www.fbnewsleader.com/,200,No,70615,No
www.fdlreporter.com,Yes,https://eu.fdlreporter.com/,200,Yes,183936,No
www.federalnewsradio.com,Yes,https://federalnewsnetwork.com/,200,Yes,284067,No
www.federalwaynews.net,Yes,http://www.federalwaynews.net/,200,No,37392,No
www.fentresscouriernews.com,Yes,https://www.fentresscouriernews.com/,200,No,30669,No
www.fenwaynews.org,Yes,http://fenwaynews.org/,200,Yes,35161,No
www.ferdinandnews.com/v2/content.aspx?ID=22390&MemberID=1995,Yes,https://www.ferdinandnews.com,200,Yes,102513,No
www.ferdinandnews.com/v2/content.aspx?ID=22391&MemberID=1995,Yes,https://www.ferdinandnews.com,200,Yes,102512,No
www.ferndaleenterprise.us,Yes,https://ferndaleenterprise.com/,200,Yes,24352,No
www.ferndalerecord.com,Yes,http://www.ferndalerecord.com/,200,No,48486,No
www.fernleynews.com,Yes,https://www.facebook.com/FernleyNewsNetwork/,200,Yes,151350,No
www.fgazette.com,Yes,https://www.fgazette.com/,200,No,51179,No
www.fhtimes.com/lets_go,Yes,https://www.fhtimes.com/lets_go/,451,No,4737,Yes
www.fifefreepress.com,Yes,https://www.fifefreepress.com/,200,No,200478,No
www.filipinoexpress.com,Yes,http://www.filipinoexpress.com/,200,No,76,No
www.filipinoreporter.com,Yes,http://www.filipinoreporter.com/,200,No,10333,No
www.fillmoregazette.com,Yes,http://www.fillmoregazette.com/frontpage,200,No,91697,No
www.finance-commerce.com,Yes,https://finance-commerce.com/,200,Yes,182117,No
www.firesideguard.com,No,http://www.firesideguard.com/,,,,
www.firstcoastnews.com,Yes,http://www.firstcoastnews.com/,403,No,272,Yes
www.fishercountychronicle.com,Yes,https://www.fishercountychronicle.com/,200,No,61135,No
www.fkgoldstandard.com,No,http://www.fkgoldstandard.com/,,,,
www.flagstaffbusinessnews.com,Yes,https://www.flagstaffbusinessnews.com/,200,No,66378,No
www.flanders-nj.com,No,http://www.flanders-nj.com/,,,,
www.flashreport.org,Yes,http://www.flashreport.org/,200,No,58837,No
www.flatheadnewsgroup.com,No,http://www.flatheadnewsgroup.com/,,,,
www.flatoniaargus.com,Yes,http://www.flatoniaargus.com/,200,No,1422,No
www.flippinonline.com,Yes,https://www.flippinonline.com/,200,No,29062,No
www.florala.net,Yes,https://www.careersatsafeway.com/,200,Yes,41766,No
www.florence-forestnews.com,Yes,https://www.florence-forestnews.com/,200,No,39179,No
www.floridainternationalmag.com,Yes,http://www.floridainternationalmag.com/,200,No,2548,No
www.floridamagazine.com,Yes,https://floridamagazine.com/,200,Yes,27609,No
www.floridapennysavers.com/SiteDefault.aspx?edition=FL,No,http://www.floridapennysavers.com/SiteDefault.aspx?edition=FL/,,,,
www.floridatoday.com,Yes,https://eu.floridatoday.com/,200,Yes,186152,No
www.floridavoicetimes.com,Yes,https://www.floridavoicetimes.com/,200,No,934,No
www.flsentinel.com,Yes,http://flsentinel.com/,200,Yes,44263,No
www.flsentry.com,Yes,https://www.flsentry.com/,200,No,20337,No
www.fltimes.com,Yes,https://www.fltimes.com/,451,No,4714,Yes
www.flymagazine.net,Yes,https://lancasteronline.com/features/,451,Yes,4786,Yes
www.focusnewspaper.com,Yes,https://www.focusnewspaper.com/,200,No,212847,No
www.fogcityjournal.com,Yes,http://www.fogcityjournal.com/wordpress/,200,No,86037,No
www.folioweekly.com,Yes,https://folioweekly.com/,200,Yes,488110,No
www.folsomtelegraph.com,Yes,https://goldcountrymedia.com/live-content/the-folsom-telegraph/,200,Yes,80272,No
www.fontanaheraldnews.com,Yes,https://www.fontanaheraldnews.com/,451,No,4575,Yes
www.foothillexpress.com,No,http://www.foothillexpress.com/,,,,
www.foothillsmediagroup.com/avon,Yes,http://www.foothillsmediagroup.com/avon/,200,No,9860,No
www.foothillssentry.com,Yes,https://foothillssentry.com/,200,Yes,164018,No
www.foothillstrader.com,Yes,http://www.foothillstrader.com/,451,No,4517,Yes
www.forestcitynews.com,Yes,https://forestcitynews.com/,200,Yes,62669,No
www.forestparkreview.com,Yes,https://www.forestparkreview.com/,200,No,213543,No
www.forksforum.com,Yes,https://www.forksforum.com/,200,No,199160,No
www.forneymessengernewspaper.com,Yes,https://www.forneymessengernewspaper.com/,200,No,53906,No
www.fortcampbellcourier.com,No,http://www.fortcampbellcourier.com/,,,,
www.fortpeckjournal.net,No,http://www.fortpeckjournal.net/,,,,
www.fortwayne.com,Yes,http://www.fortwayne.com/,200,No,84250,No
www.forumfortnightly.com,Yes,http://forumfortnightly.com/,200,Yes,123274,No
www.fostercountyindependent.com,Yes,http://www.fostercountyindependent.com/,200,No,11088,No
www.fosters.com,Yes,https://eu.fosters.com/,200,Yes,176749,No
www.fourcornersfla.com,Yes,http://ww1.fourcornersfla.com,200,Yes,1497,No
www.fourcornersnewsleader.com,Yes,http://www.fourcornersnewsleader.com/,404,No,13,No
www.fourthbranchofamerica.com,Yes,https://www.hugedomains.com/domain_profile.cfm?d=fourthbranchofamerica&e=com,200,Yes,28422,No
www.fowlertribune.com,Yes,https://eu.fowlertribune.com/,200,Yes,177655,No
www.fox10tv.com,Yes,https://www.fox10tv.com/,451,No,6659,Yes
www.fox11online.com,Yes,https://fox11online.com/,200,Yes,575068,No
www.fox13now.com,Yes,https://www.fox13now.com/,200,No,315822,No
www.fox14tv.com,Yes,https://www.koamnewsnow.com/,451,Yes,3155,Yes
www.fox16.com,Yes,https://www.fox16.com/,451,No,2340,Yes
www.fox19.com,Yes,https://www.fox19.com/,200,No,1193761,No
www.fox23.com,Yes,https://www.fox23.com/,200,No,241234,No
www.fox40.com,Yes,https://fox40.com/,451,Yes,2364,Yes
www.fox43tv.com,Yes,https://www.wavy.com/fox-43-tv/,451,Yes,2346,Yes
www.fox45now.com,Yes,https://dayton247now.com/,200,Yes,504923,No
www.fox4beaumont.com,Yes,https://fox4beaumont.com/,200,Yes,498870,No
www.fox5vegas.com,Yes,https://www.fox5vegas.com/,451,No,6574,Yes
www.fox8live.com,Yes,https://www.fox8live.com/,200,No,1047515,No
www.fox8tv.com,Yes,https://www.fox8tv.com/,200,No,120675,No
www.foxbaltimore.com,Yes,https://foxbaltimore.com/,200,Yes,554512,No
www.foxcarolina.com,Yes,https://www.foxcarolina.com/,451,No,6723,Yes
www.foxillinois.com,Yes,https://foxillinois.com/,200,Yes,530809,No
www.foxlexington.com,Yes,https://foxlexington.com/,451,Yes,2406,Yes
www.foxnebraska.com,Yes,https://foxnebraska.com/,200,Yes,438690,No
www.foxsanantonio.com,Yes,https://foxsanantonio.com/,200,Yes,537812,No
www.france-amerique.com,Yes,https://france-amerique.com/,200,Yes,163104,No
www.francecourtoise.info,Yes,http://www.francecourtoise.info/,200,No,23882,No
www.frankenmuthnews.com,Yes,http://www.frankenmuthnews.com/,200,No,13950,No
www.frankfortareanews.com,Yes,https://frankfortareanews.com/,200,Yes,47467,No
www.frankfortstation.com,No,http://www.frankfortstation.com/,,,,
www.franklin-advocate.com,Yes,https://www.robconews.com,200,Yes,68108,No
www.franklincountycitizen.com,Yes,https://www.franklincountycitizen.com/,200,No,62152,No
www.franklinfavorite.com,Yes,https://www.franklinfavorite.com/,451,No,4709,Yes
www.franklinfreepress.net,Yes,http://www.franklinfreepress.net/,200,No,16603,No
www.franklinshopper.com,Yes,https://www.franklinshopper.com/,200,No,58902,No
www.franklinsun.com,Yes,https://www.hannapub.com/franklinsun/,451,Yes,4680,Yes
www.frankstoncitizen.com,Yes,https://www.frankstoncitizen.com/,200,No,5877,No
www.frazeeforum.com,Yes,https://frazeeforum.com/,200,Yes,40380,No
www.frederickmagazine.com,Yes,http://www.frederickmagazine.com/,200,No,2009,No
www.fredericknewspost.com,Yes,https://www.fredericknewspost.com/,451,No,4737,Yes
